ID,Price
12001,564.3011835982761
12002,382.46134779576096
12003,39.196659586101305
12004,564.4027460982761
12005,384.29728529576096
12006,38.396366617351305
12007,565.7914179732761
12008,380.69572279576096
12009,37.492130777507555
12010,563.2074335982761
12011,380.59416029576096
12012,36.895145914226305
12013,558.9632929732761
12014,384.53947279576096
12015,36.587040445476305
12016,560.0179804732761
12017,388.78947279576096
12018,37.026798746257555
12019,557.4593867232761
12020,387.24650404576096
12021,36.73361637321068
12022,547.7777460982761
12023,396.10587904576096
12024,36.850895425945055
12025,544.9418085982761
12026,396.45744154576096
12027,36.21207096305443
12028,548.4476679732761
12029,403.82072279576096
12030,36.781254312663805
12031,569.6390742232761
12032,403.18791029576096
12033,36.559452554851305
12034,570.3558710982761
12035,400.66837904576096
12036,37.24564029899193
12037,567.8421992232761
12038,403.99650404576096
12039,37.751530191570055
12040,564.1097773482761
12041,401.72697279576096
12042,37.246220132976305
12043,557.4945429732761
12044,397.03556654576096
12045,37.173649332195055
12046,558.9242304732761
12047,398.29337904576096
12048,37.33304264274193
12049,553.0004023482761
12050,397.14494154576096
12051,36.92233707633568
12052,545.3832148482761
12053,399.30509779576096
12054,36.950748941570055
12055,544.2250117232761
12056,392.25822279576096
12057,35.93899967399193
12058,543.2718867232761
12059,396.12150404576096
12060,36.512577554851305
12061,543.3343867232761
12062,399.12541029576096
12063,35.912601968913805
12064,538.3304804732761
12065,400.68791029576096
12066,35.729679605632555
12067,535.5863398482761
12068,397.95744154576096
12069,36.127750894695055
12070,536.8949335982761
12071,392.35587904576096
12072,34.98880436149193
12073,542.7191523482761
12074,396.01994154576096
12075,35.83591129508568
12076,552.6156367232761
12077,395.58634779576096
12078,36.81332828727318
12079,551.3949335982761
12080,395.10197279576096
12081,36.69400455680443
12082,542.4339960982761
12083,397.69181654576096
12084,36.556767007976305
12085,545.8500117232761
12086,403.54337904576096
12087,36.271976968913805
12088,549.7191523482761
12089,404.18009779576096
12090,35.978336832195055
12091,547.8050898482761
12092,401.05509779576096
12093,36.603275797038805
12094,544.1332148482761
12095,389.18791029576096
12096,37.16061832633568
12097,547.4203242232761
12098,383.80119154576096
12099,36.01944400992943
12100,513.4242304732761
12101,387.73869154576096
12102,36.396549722820055
12103,507.2035273482761
12104,382.31291029576096
12105,37.01596500602318
12106,502.2875117232761
12107,394.83634779576096
12108,36.747257730632555
12109,498.8011835982761
12110,363.72306654576096
12111,37.661381265788805
12112,503.8871210982761
12113,347.42228529576096
12114,36.659489175945055
12115,510.3988398482761
12116,348.62541029576096
12117,36.385380289226305
12118,514.0824335982761
12119,344.54728529576096
12120,36.084293863445055
12121,511.7289179732761
12122,348.75431654576096
12123,36.439823648601305
12124,516.6937617232761
12125,355.67619154576096
12126,36.460392496257555
12127,528.1175898482761
12128,359.48087904576096
12129,36.64297916617943
12130,533.8187617232761
12131,360.84416029576096
12132,37.21542789664818
12133,536.2699335982761
12134,352.07462904576096
12135,37.663639566570055
12136,542.0062617232761
12137,353.34806654576096
12138,37.54489567008568
12139,542.7933710982761
12140,354.21525404576096
12141,38.10971500602318
12142,546.1195429732761
12143,351.24650404576096
12144,37.65024234977318
12145,537.6449335982761
12146,347.35587904576096
12147,37.689335367351305
12148,532.8226679732761
12149,348.20744154576096
12150,37.72092106071068
12151,528.5863398482761
12152,351.07462904576096
12153,37.70596744742943
12154,527.9046992232761
12155,352.21134779576096
12156,37.411564371257555
12157,523.7718867232761
12158,357.05900404576096
12159,37.37448551383568
12160,518.6683710982761
12161,359.85197279576096
12162,37.12924625602318
12163,524.6488398482761
12164,359.75041029576096
12165,37.89938785758568
12166,526.7230585982761
12167,363.43009779576096
12168,38.351017496257555
12169,526.4496210982761
12170,361.33244154576096
12171,37.584782144695055
12172,528.8656367232761
12173,364.84416029576096
12174,38.640995523601305
12175,530.7718867232761
12176,372.15275404576096
12177,38.189396402507555
12178,529.6722773482761
12179,373.44962904576096
12180,38.37772037711693
12181,529.2875117232761
12182,374.23869154576096
12183,38.159306070476305
12184,530.2640742232761
12185,372.24650404576096
12186,37.860111734538805
12187,535.7445429732761
12188,372.56681654576096
12189,38.129276773601305
12190,536.4711054732761
12191,371.39884779576096
12192,38.32211734977318
12193,532.2543085982761
12194,377.98478529576096
12195,37.62711002555443
12196,527.0804804732761
12197,379.46134779576096
12198,37.348881265788805
12199,528.4320429732761
12200,380.08244154576096
12201,38.40842106071068
12202,531.0980585982761
12203,382.81291029576096
12204,39.650883218913805
12205,532.1918085982761
12206,377.60587904576096
12207,38.994694254070055
12208,529.8382929732761
12209,373.18009779576096
12210,40.053471109538805
12211,533.5492304732761
12212,365.10197279576096
12213,39.91287662711693
12214,542.0121210982761
12215,356.31291029576096
12216,40.20633365836693
12217,548.3285273482761
12218,357.51994154576096
12219,40.39828922477318
12220,546.9125117232761
12221,350.91447279576096
12222,40.19150211539818
12223,542.8890742232761
12224,342.09025404576096
12225,39.36825992789818
12226,541.3089960982761
12227,342.83634779576096
12228,40.88217594352318
12229,541.4222773482761
12230,342.31291029576096
12231,41.39432193961693
12232,544.3207148482761
12233,346.44962904576096
12234,41.21915104117943
12235,545.4945429732761
12236,345.69181654576096
12237,41.20200016227318
12238,541.4007929732761
12239,338.86759779576096
12240,40.89120914664818
12241,536.2523554732761
12242,326.47697279576096
12243,40.21091129508568
12244,529.2308710982761
12245,323.15275404576096
12246,40.02402164664818
12247,525.0433710982761
12248,326.48869154576096
12249,39.89822818961693
12250,529.1586054732761
12251,329.10197279576096
12252,40.57761051383568
12253,526.8929804732761
12254,323.44572279576096
12255,39.14847233024193
12256,522.6507929732761
12257,319.40275404576096
12258,39.27524234977318
12259,524.4027460982761
12260,321.26994154576096
12261,39.42331363883568
12262,521.5160273482761
12263,317.59416029576096
12264,39.94937565055443
12265,520.4574335982761
12266,321.21525404576096
12267,40.75540592399193
12268,524.6527460982761
12269,322.95353529576096
12270,40.00326969352318
12271,529.5921992232761
12272,328.10978529576096
12273,39.81949283805443
12274,531.4515742232761
12275,331.39103529576096
12276,40.15103580680443
12277,526.7308710982761
12278,327.45744154576096
12279,39.38333561149193
12280,565.8617304732761
12281,333.48869154576096
12282,39.90720035758568
12283,569.5453242232761
12284,308.59416029576096
12285,39.84335758414818
12286,585.7660273482761
12287,296.14494154576096
12288,40.83408024039818
12289,589.0980585982761
12290,298.00822279576096
12291,40.49948551383568
12292,590.7269648482761
12293,303.21134779576096
12294,40.08133365836693
12295,589.2660273482761
12296,309.29337904576096
12297,39.53464176383568
12298,590.3949335982761
12299,314.62150404576096
12300,39.34811832633568
12301,598.9828242232761
12302,319.05900404576096
12303,38.98721744742943
12304,599.5218867232761
12305,307.10978529576096
12306,38.89859440055443
12307,592.9222773482761
12308,295.79728529576096
12309,39.24899723258568
12310,592.6664179732761
12311,290.67619154576096
12312,39.20590641227318
12313,588.9379023482761
12314,290.91056654576096
12315,39.04208805289818
12316,596.7757929732761
12317,300.58244154576096
12318,40.13510563102318
12319,597.1546992232761
12320,305.23087904576096
12321,40.27841617789818
12322,597.1703242232761
12323,303.30509779576096
12324,40.00735904899193
12325,594.8812617232761
12326,299.66447279576096
12327,39.28256656852318
12328,598.2816523482761
12329,298.72697279576096
12330,39.71963932242943
12331,606.1234492232761
12332,297.75431654576096
12333,39.71377994742943
12334,605.3382929732761
12335,301.57462904576096
12336,39.32950260367943
12337,606.4925898482761
12338,304.33634779576096
12339,40.36026432242943
12340,609.1879023482761
12341,306.06681654576096
12342,40.19705631461693
12343,614.6332148482761
12344,313.32853529576096
12345,40.03970768180443
12346,624.3636835982761
12347,312.96916029576096
12348,40.49374820914818
12349,625.1097773482761
12350,313.62931654576096
12351,40.24008609977318
12352,633.8382929732761
12353,315.15666029576096
12354,40.99130680289818
12355,639.2699335982761
12356,312.10978529576096
12357,40.86008121696068
12358,634.0902460982761
12359,310.05900404576096
12360,40.52566959586693
12361,638.4828242232761
12362,308.93791029576096
12363,39.95084049430443
12364,644.4984492232761
12365,308.34025404576096
12366,40.29214908805443
12367,645.9789179732761
12368,324.26212904576096
12369,41.28897525992943
12370,647.3207148482761
12371,328.97697279576096
12372,41.08963443961693
12373,193.9457148482761
12374,330.66837904576096
12375,40.88199283805443
12376,150.4203242232761
12377,335.09025404576096
12378,40.83865787711693
12379,109.94180859827611
12380,336.71525404576096
12381,40.68039371696068
12382,84.05704297327611
12383,330.30119154576096
12384,40.38711979117943
12385,88.73087109827611
12386,328.34806654576096
12387,41.46579410758568
12388,115.31583203577611
12389,327.39103529576096
12390,41.63461734977318
12391,124.81094922327611
12392,328.97306654576096
12393,41.55887272086693
12394,86.09122266077611
12395,335.86369154576096
12396,41.84451725211693
12397,41.45352734827611
12398,335.55119154576096
12399,41.58438541617943
12400,84.81998242640111
12401,330.65666029576096
12402,41.77798893180443
12403,73.89029492640111
12404,330.73869154576096
12405,42.05521061149193
12406,77.04117383265111
12407,330.55509779576096
12408,41.53421451774193
12409,71.60391797327611
12410,330.98087904576096
12411,42.31058170524193
12412,66.79800977015111
12413,327.62150404576096
12414,41.54452945914818
12415,66.75577344202611
12416,327.20744154576096
12417,41.89352848258568
12418,64.32413281702611
12419,328.83244154576096
12420,40.94900943961693
12421,63.45718945765111
12422,334.42619154576096
12423,41.48837711539818
12424,63.36392773890111
12425,336.69181654576096
12426,41.67764713492943
12427,67.07022656702611
12428,340.35197279576096
12429,41.18210270133568
12430,70.98184766077611
12431,334.89494154576096
12432,41.97232486930443
12433,67.33072461390111
12434,325.89884779576096
12435,41.07169010367943
12436,68.63175000452611
12437,327.68009779576096
12438,41.05679752555443
12439,71.19473828577611
12440,326.48478529576096
12441,41.69687320914818
12442,72.33243359827611
12443,342.62150404576096
12444,42.40427067008568
12445,76.17642773890111
12446,350.05509779576096
12447,41.72592594352318
12448,71.88638867640111
12449,350.73087904576096
12450,42.34952213492943
12451,71.74454297327611
12452,355.15666029576096
12453,43.69577457633568
12454,71.77969922327611
12455,354.32853529576096
12456,43.68930484977318
12457,78.15030469202611
12458,358.31681654576096
12459,43.82779361930443
12460,77.72550000452611
12461,358.23478529576096
12462,44.41891910758568
12463,82.42032422327611
12464,357.78556654576096
12465,44.43985416617943
12466,89.75577344202611
12467,355.76212904576096
12468,44.32407047477318
12469,92.42032422327611
12470,358.80119154576096
12471,43.99387027946068
12472,98.49185742640111
12473,321.10197279576096
12474,44.27609684196068
12475,104.42838086390111
12476,316.63712904576096
12477,43.43106510367943
12478,104.39859570765111
12479,317.14103529576096
12480,43.50833561149193
12481,107.44888867640111
12482,319.29337904576096
12483,43.14450504508568
12484,105.46549023890111
12485,310.23087904576096
12486,42.81412174430443
12487,109.07291211390111
12488,306.71134779576096
12489,42.68594791617943
12490,107.41226758265111
12491,310.32853529576096
12492,43.30234195914818
12493,107.51260937952611
12494,310.16837904576096
12495,42.89334537711693
12496,107.92081250452611
12497,313.18791029576096
12498,42.86758854117943
12499,105.87003125452611
12500,309.01603529576096
12501,43.74820377555443
12502,107.31949414515111
12503,315.01603529576096
12504,43.19076969352318
12505,108.72159375452611
12506,318.34416029576096
12507,43.00095035758568
12508,105.17423047327611
12509,318.86369154576096
12510,43.63882877555443
12511,107.53629102015111
12512,325.38322279576096
12513,44.01303531852318
12514,106.47794141077611
12515,330.93791029576096
12516,43.94070865836693
12517,105.39639844202611
12518,332.33244154576096
12519,44.16318180289818
12520,105.77261914515111
12521,334.46916029576096
12522,44.39218570914818
12523,106.77896680140111
12524,334.71134779576096
12525,44.67111637321068
12526,105.78238477015111
12527,334.85978529576096
12528,44.13278629508568
12529,105.74527539515111
12530,330.88712904576096
12531,45.02304508414818
12532,106.78165234827611
12533,330.46134779576096
12534,44.28238346305443
12535,104.52091016077611
12536,333.03556654576096
12537,44.15439274039818
12538,101.69034375452611
12539,340.23478529576096
12540,44.15341617789818
12541,105.50967969202611
12542,341.34025404576096
12543,44.08682682242943
12544,105.11221875452611
12545,338.43009779576096
12546,44.18906070914818
12547,103.07510937952611
12548,337.26212904576096
12549,45.34054996696068
12550,104.73624219202611
12551,341.76603529576096
12552,44.45615055289818
12553,99.49796094202611
12554,341.06291029576096
12555,44.53183414664818
12556,97.52481641077611
12557,348.15666029576096
12558,45.50503971305443
12559,99.39786328577611
12560,348.03556654576096
12561,45.69211246696068
12562,96.68057812952611
12563,345.45744154576096
12564,45.58707096305443
12565,96.95499219202611
12566,335.68009779576096
12567,45.85342838492943
12568,100.59610547327611
12569,334.47697279576096
12570,46.28555729117943
12571,101.64346875452611
12572,333.16056654576096
12573,46.45688297477318
12574,102.59366406702611
12575,333.25822279576096
12576,46.30582096305443
12577,101.42032422327611
12578,324.80119154576096
12579,45.94430973258568
12580,101.29239453577611
12581,328.60978529576096
12582,46.63553287711693
12583,102.74942578577611
12584,326.68791029576096
12585,46.38614322867943
12586,103.48331250452611
12587,327.70744154576096
12588,46.51779606071068
12589,100.41788281702611
12590,331.59025404576096
12591,46.85922672477318
12592,100.76651562952611
12593,324.44572279576096
12594,46.24686100211693
12595,104.17960156702611
12596,325.60197279576096
12597,45.75217106071068
12598,102.80997266077611
12599,327.46134779576096
12600,46.66336490836693
12601,97.85733594202611
12602,324.26603529576096
12603,45.34781315055443
12604,103.37003125452611
12605,324.46134779576096
12606,45.83585025992943
12607,102.99649609827611
12608,322.43400404576096
12609,46.11478092399193
12610,102.77579297327611
12611,324.60587904576096
12612,45.90378238883568
12613,100.39298047327611
12614,320.21134779576096
12615,44.97562076774193
12616,102.44327344202611
12617,318.80119154576096
12618,45.37082340446068
12619,102.75870312952611
12620,322.36369154576096
12621,46.11356022086693
12622,102.17227734827611
12623,322.81681654576096
12624,45.89017154899193
12625,99.77188672327611
12626,318.60978529576096
12627,44.86282779899193
12628,105.00528516077611
12629,320.40666029576096
12630,46.60281803336693
12631,104.45841016077611
12632,317.08634779576096
12633,45.74661686149193
12634,104.08633984827611
12635,315.16056654576096
12636,43.65561344352318
12637,101.54727734827611
12638,308.90275404576096
12639,43.86471988883568
12640,99.97794141077611
12641,309.43009779576096
12642,43.85916568961693
12643,101.81680859827611
12644,305.83634779576096
12645,43.00021793571068
12646,100.02872266077611
12647,302.51603529576096
12648,42.91501285758568
12649,99.91300000452611
12650,303.94572279576096
12651,43.60916568961693
12652,103.72550000452611
12653,307.35587904576096
12654,43.76199772086693
12655,105.79630078577611
12656,314.40275404576096
12657,44.67203190055443
12658,106.25137891077611
12659,316.28556654576096
12660,44.43991520133568
12661,109.30557812952611
12662,317.43009779576096
12663,45.02548649039818
12664,109.17813672327611
12665,289.67228529576096
12666,45.80136539664818
12667,109.35147656702611
12668,288.75041029576096
12669,45.86423160758568
12670,111.42716016077611
12671,293.49259779576096
12672,46.50388004508568
12673,112.15616406702611
12674,293.69572279576096
12675,46.50034000602318
12676,111.38467969202611
12677,299.12541029576096
12678,45.64181949821068
12679,113.59268750452611
12680,304.51212904576096
12681,46.55453922477318
12682,114.56436719202611
12683,307.18009779576096
12684,47.39389469352318
12685,112.89591016077611
12686,304.94962904576096
12687,47.19937565055443
12688,113.79678906702611
12689,296.80509779576096
12690,47.27444889274193
12691,113.86124219202611
12692,294.59806654576096
12693,48.36447574821068
12694,114.40958203577611
12695,297.94181654576096
12696,47.93082096305443
12697,113.15176953577611
12698,303.35978529576096
12699,48.18539859977318
12700,116.00528516077611
12701,310.16837904576096
12702,48.38028385367943
12703,117.18350781702611
12704,310.10587904576096
12705,48.32376529899193
12706,117.86661328577611
12707,316.87150404576096
12708,49.07877018180443
12709,120.06192578577611
12710,325.96916029576096
12711,48.55594303336693
12712,117.28751172327611
12713,324.65275404576096
12714,48.63913395133568
12715,119.92520703577611
12716,327.60197279576096
12717,47.97079899039818
12718,118.30997266077611
12719,327.15666029576096
12720,47.81973697867943
12721,120.98233594202611
12722,332.87150404576096
12723,48.29239322867943
12724,118.88321484827611
12725,335.37541029576096
12726,47.87039615836693
12727,122.91592969202611
12728,337.12541029576096
12729,47.31106998649193
12730,119.54385937952611
12731,335.44572279576096
12732,47.38925602164818
12733,123.34073437952611
12734,335.16056654576096
12735,47.75729801383568
12736,121.87442578577611
12737,339.87541029576096
12738,47.45962955680443
12739,120.30216016077611
12740,328.70744154576096
12741,48.29221012321068
12742,118.34708203577611
12743,325.89884779576096
12744,48.18246891227318
12745,120.05655469202611
12746,317.59416029576096
12747,47.57632877555443
12748,119.03507031702611
12749,318.62541029576096
12750,48.76150943961693
12751,117.83438672327611
12752,315.76603529576096
12753,47.99283268180443
12754,116.20889844202611
12755,310.95353529576096
12756,46.98685123649193
12757,118.82315625452611
12758,311.00822279576096
12759,47.34164859977318
12760,116.38077344202611
12761,309.44962904576096
12762,46.76688053336693
12763,114.92471875452611
12764,311.59416029576096
12765,46.97812320914818
12766,112.70987500452611
12767,308.97697279576096
12768,46.71841861930443
12769,112.36270703577611
12770,306.55119154576096
12771,46.53043033805443
12772,110.97208203577611
12773,300.09806654576096
12774,45.18106510367943
12775,113.40372266077611
12776,301.05119154576096
12777,46.12595035758568
12778,115.72550000452611
12779,302.29728529576096
12780,47.75687076774193
12781,113.67813672327611
12782,304.84416029576096
12783,47.38888981071068
12784,116.22159375452611
12785,307.01994154576096
12786,47.85898258414818
12787,113.79776562952611
12788,308.06291029576096
12789,48.18875553336693
12790,113.11270703577611
12791,306.95353529576096
12792,47.66708805289818
12793,117.97940625452611
12794,309.81291029576096
12795,47.53128483024193
12796,116.35733594202611
12797,312.71916029576096
12798,47.41385318961693
12799,112.94913281702611
12800,311.53166029576096
12801,46.84610416617943
12802,112.42374219202611
12803,309.62931654576096
12804,46.34909488883568
12805,113.02823437952611
12806,308.94181654576096
12807,46.31094791617943
12808,110.25626172327611
12809,303.18009779576096
12810,45.89981510367943
12811,110.55557812952611
12812,294.51212904576096
12813,45.32004215446068
12814,112.01553906702611
12815,297.16447279576096
12816,45.93686344352318
12817,116.15909375452611
12818,298.32853529576096
12819,47.37527897086693
12820,115.75723828577611
12821,296.84806654576096
12822,46.91305973258568
12823,113.32755078577611
12824,293.23478529576096
12825,46.41305973258568
12826,114.49405469202611
12827,295.48869154576096
12828,46.48593570914818
12829,114.65225781702611
12830,292.92619154576096
12831,45.98013736930443
12832,109.98428906702611
12833,291.03947279576096
12834,45.58371402946068
12835,109.41202344202611
12836,293.00431654576096
12837,46.18924381461693
12838,112.79971875452611
12839,293.07462904576096
12840,46.43216373649193
12841,114.00870312952611
12842,300.35197279576096
12843,45.84842350211693
12844,118.00186719202611
12845,311.25822279576096
12846,47.57156803336693
12847,118.58536328577611
